timestamp,location_id,vehicle_count,avg_speed_kmh
2024-01-26 05:00:00,LOC_01,52,64
2024-01-26 06:00:00,LOC_01,200,51
2024-01-26 07:00:00,LOC_01,429,19
2024-01-26 08:00:00,LOC_01,430,18
2024-01-26 09:00:00,LOC_01,463,20
2024-01-26 10:00:00,LOC_01,362,19
2024-01-26 11:00:00,LOC_01,193,57
2024-01-26 12:00:00,LOC_01,300,36
2024-01-26 13:00:00,LOC_01,291,39
2024-01-26 14:00:00,LOC_01,195,50
2024-01-26 15:00:00,LOC_01,362,33
2024-01-26 16:00:00,LOC_01,234,52
2024-01-26 17:00:00,LOC_01,532,15
2024-01-26 18:00:00,LOC_01,519,23
2024-01-26 19:00:00,LOC_01,511,21
2024-01-26 20:00:00,LOC_01,196,51
2024-01-26 21:00:00,LOC_01,176,55
2024-01-26 22:00:00,LOC_01,166,53
2024-01-26 23:00:00,LOC_01,192,51
2024-01-27 00:00:00,LOC_01,38,74
2024-01-27 01:00:00,LOC_01,46,76
2024-01-27 02:00:00,LOC_01,91,58
2024-01-27 03:00:00,LOC_01,32,80
2024-01-27 04:00:00,LOC_01,10,80
2024-01-27 05:00:00,LOC_01,72,70
2024-01-27 06:00:00,LOC_01,139,59
2024-01-27 07:00:00,LOC_01,275,29
2024-01-27 08:00:00,LOC_01,286,33
2024-01-27 09:00:00,LOC_01,282,26
2024-01-27 10:00:00,LOC_01,115,58
2024-01-27 11:00:00,LOC_01,133,57
2024-01-27 12:00:00,LOC_01,189,48
2024-01-27 13:00:00,LOC_01,141,43
2024-01-27 14:00:00,LOC_01,120,55
2024-01-27 15:00:00,LOC_01,125,65
2024-01-27 16:00:00,LOC_01,103,55
2024-01-27 17:00:00,LOC_01,325,19
2024-01-27 18:00:00,LOC_01,614,20
2024-01-27 19:00:00,LOC_01,324,23
2024-01-27 20:00:00,LOC_01,143,28
2024-01-27 21:00:00,LOC_01,74,54
2024-01-27 22:00:00,LOC_01,121,61
2024-01-27 23:00:00,LOC_01,74,65
2024-01-28 00:00:00,LOC_01,59,72
2024-01-28 01:00:00,LOC_01,63,79
2024-01-28 02:00:00,LOC_01,47,72
2024-01-28 03:00:00,LOC_01,25,80
2024-01-28 04:00:00,LOC_01,43,68
2024-01-28 05:00:00,LOC_01,58,71
2024-01-28 06:00:00,LOC_01,89,62
2024-01-28 07:00:00,LOC_01,309,27
2024-01-28 08:00:00,LOC_01,247,30
2024-01-28 09:00:00,LOC_01,478,17
2024-01-28 10:00:00,LOC_01,83,62
2024-01-28 11:00:00,LOC_01,74,60
2024-01-28 12:00:00,LOC_01,140,44
2024-01-28 13:00:00,LOC_01,138,37
2024-01-28 14:00:00,LOC_01,105,63
2024-01-28 15:00:00,LOC_01,85,54
2024-01-28 16:00:00,LOC_01,106,53
2024-01-28 17:00:00,LOC_01,305,21
2024-01-28 18:00:00,LOC_01,327,17
2024-01-28 19:00:00,LOC_01,305,28
2024-01-28 20:00:00,LOC_01,112,48
2024-01-28 21:00:00,LOC_01,133,36
2024-01-28 22:00:00,LOC_01,81,65
2024-01-28 23:00:00,LOC_01,163,66
2024-01-29 00:00:00,LOC_01,29,62
2024-01-29 01:00:00,LOC_01,120,45
2024-01-29 02:00:00,LOC_01,111,63
2024-01-29 03:00:00,LOC_01,58,68
2024-01-29 04:00:00,LOC_01,46,61
2024-01-29 05:00:00,LOC_01,58,60
2024-01-29 06:00:00,LOC_01,173,52
2024-01-29 07:00:00,LOC_01,439,29
2024-01-29 08:00:00,LOC_01,415,24
2024-01-29 09:00:00,LOC_01,432,18
2024-01-29 10:00:00,LOC_01,233,54
2024-01-29 11:00:00,LOC_01,208,48
2024-01-29 12:00:00,LOC_01,266,44
2024-01-29 13:00:00,LOC_01,330,40
2024-01-29 14:00:00,LOC_01,227,49
2024-01-29 15:00:00,LOC_01,165,50
2024-01-29 16:00:00,LOC_01,161,54
2024-01-29 17:00:00,LOC_01,550,17
2024-01-29 18:00:00,LOC_01,481,22
2024-01-29 19:00:00,LOC_01,518,23
2024-01-29 20:00:00,LOC_01,163,55
2024-01-29 21:00:00,LOC_01,236,58
2024-01-29 22:00:00,LOC_01,167,57
2024-01-29 23:00:00,LOC_01,207,57
2024-01-30 00:00:00,LOC_01,29,72
2024-01-30 01:00:00,LOC_01,64,67
2024-01-30 02:00:00,LOC_01,88,63
2024-01-30 03:00:00,LOC_01,60,61
2024-01-30 04:00:00,LOC_01,87,64
2024-01-30 05:00:00,LOC_01,93,67
2024-01-30 06:00:00,LOC_01,185,51
2024-01-30 07:00:00,LOC_01,421,30
2024-01-30 08:00:00,LOC_01,441,28
2024-01-30 09:00:00,LOC_01,421,24
2024-01-30 10:00:00,LOC_01,194,58
2024-01-30 11:00:00,LOC_01,207,49
2024-01-30 12:00:00,LOC_01,315,40
2024-01-30 13:00:00,LOC_01,257,44
2024-01-30 14:00:00,LOC_01,212,57
2024-01-30 15:00:00,LOC_01,205,46
2024-01-30 16:00:00,LOC_01,270,31
2024-01-30 17:00:00,LOC_01,850,20
2024-01-30 18:00:00,LOC_01,486,19
2024-01-30 19:00:00,LOC_01,501,16
2024-01-30 20:00:00,LOC_01,206,47
2024-01-30 21:00:00,LOC_01,198,59
2024-01-30 22:00:00,LOC_01,150,50
2024-01-30 23:00:00,LOC_01,253,39
2024-01-31 00:00:00,LOC_01,34,68
2024-01-31 01:00:00,LOC_01,94,64
2024-01-31 02:00:00,LOC_01,50,63
2024-01-31 03:00:00,LOC_01,58,68
2024-01-31 04:00:00,LOC_01,82,60
2024-01-31 05:00:00,LOC_01,63,62
2024-01-31 06:00:00,LOC_01,212,46
2024-01-31 07:00:00,LOC_01,486,30
2024-01-31 08:00:00,LOC_01,431,30
2024-01-31 09:00:00,LOC_01,408,19
2024-01-31 10:00:00,LOC_01,218,54
2024-01-31 11:00:00,LOC_01,205,59
2024-01-31 12:00:00,LOC_01,259,38
2024-01-31 13:00:00,LOC_01,319,33
2024-01-31 14:00:00,LOC_01,198,56
2024-01-31 15:00:00,LOC_01,212,54
2024-01-31 16:00:00,LOC_01,176,46
2024-01-31 17:00:00,LOC_01,584,13
2024-01-31 18:00:00,LOC_01,471,25
2024-01-31 19:00:00,LOC_01,470,19
2024-01-31 20:00:00,LOC_01,172,50
2024-01-31 21:00:00,LOC_01,223,55
2024-01-31 22:00:00,LOC_01,234,59
2024-01-31 23:00:00,LOC_01,150,48
2024-02-01 00:00:00,LOC_01,26,72
2024-02-01 01:00:00,LOC_01,54,60
2024-02-01 02:00:00,LOC_01,94,65
2024-02-01 03:00:00,LOC_01,56,64
2024-02-01 04:00:00,LOC_01,72,70
2024-02-01 05:00:00,LOC_01,27,72
2024-02-01 06:00:00,LOC_01,206,46
2024-02-01 07:00:00,LOC_01,449,24
2024-02-01 08:00:00,LOC_01,487,31
2024-02-01 09:00:00,LOC_01,453,24
2024-02-01 10:00:00,LOC_01,187,47
2024-02-01 11:00:00,LOC_01,179,56
2024-02-01 12:00:00,LOC_01,306,40
2024-02-01 13:00:00,LOC_01,342,43
2024-02-01 14:00:00,LOC_01,200,46
2024-02-01 15:00:00,LOC_01,153,55
2024-02-01 16:00:00,LOC_01,223,46
2024-02-01 17:00:00,LOC_01,553,18
2024-02-01 18:00:00,LOC_01,518,15
2024-02-01 19:00:00,LOC_01,616,16
2024-02-01 20:00:00,LOC_01,172,52
2024-02-01 21:00:00,LOC_01,224,51
2024-02-01 22:00:00,LOC_01,153,53
2024-02-01 23:00:00,LOC_01,174,48
2024-02-02 00:00:00,LOC_01,49,71
2024-02-02 01:00:00,LOC_01,83,68
2024-02-02 02:00:00,LOC_01,43,63
2024-02-02 03:00:00,LOC_01,86,44
2024-02-02 04:00:00,LOC_01,92,59
2024-02-02 05:00:00,LOC_01,34,68
2024-02-02 06:00:00,LOC_01,198,59
2024-02-02 07:00:00,LOC_01,429,26
2024-02-02 08:00:00,LOC_01,449,26
2024-02-02 09:00:00,LOC_01,458,31
2024-02-02 10:00:00,LOC_01,336,48
2024-02-02 11:00:00,LOC_01,185,46
2024-02-02 12:00:00,LOC_01,306,39
2024-02-02 13:00:00,LOC_01,344,43
2024-02-02 14:00:00,LOC_01,237,47
2024-02-02 15:00:00,LOC_01,163,56
2024-02-02 16:00:00,LOC_01,156,48
2024-02-02 17:00:00,LOC_01,483,23
2024-02-02 18:00:00,LOC_01,480,22
2024-02-02 19:00:00,LOC_01,493,23
2024-02-02 20:00:00,LOC_01,166,52
2024-02-02 21:00:00,LOC_01,193,54
2024-02-02 22:00:00,LOC_01,233,54
2024-02-02 23:00:00,LOC_01,216,54
2024-02-03 00:00:00,LOC_01,82,69
2024-02-03 01:00:00,LOC_01,36,68
2024-02-03 02:00:00,LOC_01,38,76
2024-02-03 03:00:00,LOC_01,48,77
2024-02-03 04:00:00,LOC_01,55,75
2024-02-03 05:00:00,LOC_01,66,72
2024-02-03 06:00:00,LOC_01,126,58
2024-02-03 07:00:00,LOC_01,294,27
2024-02-03 08:00:00,LOC_01,299,34
2024-02-03 09:00:00,LOC_01,248,27
2024-02-03 10:00:00,LOC_01,99,38
2024-02-03 11:00:00,LOC_01,109,60
2024-02-03 12:00:00,LOC_01,202,40
2024-02-03 13:00:00,LOC_01,140,42
2024-02-03 14:00:00,LOC_01,124,66
2024-02-03 15:00:00,LOC_01,152,63
2024-02-03 16:00:00,LOC_01,124,65
2024-02-03 17:00:00,LOC_01,332,26
2024-02-03 18:00:00,LOC_01,281,20
2024-02-03 19:00:00,LOC_01,274,17
2024-02-03 20:00:00,LOC_01,137,58
2024-02-03 21:00:00,LOC_01,84,56
2024-02-03 22:00:00,LOC_01,76,53
2024-02-03 23:00:00,LOC_01,123,23
2024-02-04 00:00:00,LOC_01,40,69
2024-02-04 01:00:00,LOC_01,10,71
2024-02-04 02:00:00,LOC_01,69,68
2024-02-04 03:00:00,LOC_01,11,75
2024-02-04 04:00:00,LOC_01,31,80
2024-02-04 05:00:00,LOC_01,65,80
2024-02-04 06:00:00,LOC_01,123,66
2024-02-04 07:00:00,LOC_01,299,29
2024-02-04 08:00:00,LOC_01,259,21
2024-02-04 09:00:00,LOC_01,246,32
2024-02-04 10:00:00,LOC_01,145,63
2024-02-04 11:00:00,LOC_01,87,64
2024-02-04 12:00:00,LOC_01,221,41
2024-02-04 13:00:00,LOC_01,214,46
2024-02-04 14:00:00,LOC_01,162,65
2024-02-04 15:00:00,LOC_01,91,60
2024-02-04 16:00:00,LOC_01,87,55
2024-02-04 17:00:00,LOC_01,285,17
2024-02-04 18:00:00,LOC_01,577,21
2024-02-04 19:00:00,LOC_01,313,23
2024-02-04 20:00:00,LOC_01,79,55
2024-02-04 21:00:00,LOC_01,145,62
2024-02-04 22:00:00,LOC_01,88,65
2024-02-04 23:00:00,LOC_01,100,56
2024-01-22 00:00:00,LOC_02,85,59
2024-01-22 01:00:00,LOC_02,55,65
2024-01-22 02:00:00,LOC_02,96,64
2024-01-22 03:00:00,LOC_02,33,69
2024-01-22 04:00:00,LOC_02,66,71
2024-01-22 05:00:00,LOC_02,116,62
2024-01-22 06:00:00,LOC_02,197,53
2024-01-22 07:00:00,LOC_02,495,21
2024-01-22 08:00:00,LOC_02,450,28
2024-01-22 09:00:00,LOC_02,484,21
2024-01-22 10:00:00,LOC_02,195,50
2024-01-22 11:00:00,LOC_02,242,53
2024-01-22 12:00:00,LOC_02,357,38
2024-01-22 13:00:00,LOC_02,331,42
2024-01-22 14:00:00,LOC_02,181,53
2024-01-22 15:00:00,LOC_02,353,29
2024-01-22 16:00:00,LOC_02,228,56
2024-01-22 17:00:00,LOC_02,586,18
2024-01-22 18:00:00,LOC_02,590,23
2024-01-22 19:00:00,LOC_02,713,16
2024-01-22 20:00:00,LOC_02,219,58
2024-01-22 21:00:00,LOC_02,209,51
2024-01-22 22:00:00,LOC_02,169,59
2024-01-22 23:00:00,LOC_02,258,59
2024-01-23 00:00:00,LOC_02,115,67
2024-01-23 01:00:00,LOC_02,82,65
2024-01-23 02:00:00,LOC_02,43,63
2024-01-23 03:00:00,LOC_02,81,67
2024-01-23 04:00:00,LOC_02,85,63
2024-01-23 05:00:00,LOC_02,63,62
2024-01-23 06:00:00,LOC_02,243,51
2024-01-23 07:00:00,LOC_02,530,28
2024-01-23 08:00:00,LOC_02,600,17
2024-01-23 09:00:00,LOC_02,499,23
2024-01-23 10:00:00,LOC_02,239,49
2024-01-23 11:00:00,LOC_02,256,46
2024-01-23 12:00:00,LOC_02,348,42
2024-01-23 13:00:00,LOC_02,313,33
2024-01-23 14:00:00,LOC_02,239,46
2024-01-23 15:00:00,LOC_02,217,49
2024-01-23 16:00:00,LOC_02,231,58
2024-01-23 17:00:00,LOC_02,589,14
2024-01-23 18:00:00,LOC_02,605,16
2024-01-23 19:00:00,LOC_02,601,27
2024-01-23 20:00:00,LOC_02,334,23
2024-01-23 21:00:00,LOC_02,198,53
2024-01-23 22:00:00,LOC_02,169,59
2024-01-23 23:00:00,LOC_02,234,51
2024-01-24 00:00:00,LOC_02,66,61
2024-01-24 01:00:00,LOC_02,29,66
2024-01-24 02:00:00,LOC_02,31,68
2024-01-24 03:00:00,LOC_02,62,70
2024-01-24 04:00:00,LOC_02,83,70
2024-01-24 05:00:00,LOC_02,35,71
2024-01-24 06:00:00,LOC_02,225,52
2024-01-24 07:00:00,LOC_02,535,28
2024-01-24 08:00:00,LOC_02,520,23
2024-01-24 09:00:00,LOC_02,515,20
2024-01-24 10:00:00,LOC_02,176,47
2024-01-24 11:00:00,LOC_02,256,59
2024-01-24 12:00:00,LOC_02,331,42
2024-01-24 13:00:00,LOC_02,322,37
2024-01-24 14:00:00,LOC_02,293,34
2024-01-24 15:00:00,LOC_02,175,46
2024-01-24 16:00:00,LOC_02,187,58
2024-01-24 17:00:00,LOC_02,547,25
2024-01-24 18:00:00,LOC_02,519,18
2024-01-24 19:00:00,LOC_02,520,16
2024-01-24 20:00:00,LOC_02,180,49
2024-01-24 21:00:00,LOC_02,206,59
2024-01-24 22:00:00,LOC_02,221,57
2024-01-24 23:00:00,LOC_02,254,57
2024-01-25 00:00:00,LOC_02,102,72
2024-01-25 01:00:00,LOC_02,115,59
2024-01-25 02:00:00,LOC_02,109,72
2024-01-25 03:00:00,LOC_02,94,71
2024-01-25 04:00:00,LOC_02,101,64
2024-01-25 05:00:00,LOC_02,32,68
2024-01-25 06:00:00,LOC_02,444,42
2024-01-25 07:00:00,LOC_02,466,22
2024-01-25 08:00:00,LOC_02,784,9
2024-01-25 09:00:00,LOC_02,485,26
2024-01-25 10:00:00,LOC_02,244,52
2024-01-25 11:00:00,LOC_02,254,50
2024-01-25 12:00:00,LOC_02,316,37
2024-01-25 13:00:00,LOC_02,297,44
2024-01-25 14:00:00,LOC_02,239,55
2024-01-25 15:00:00,LOC_02,194,50
2024-01-25 16:00:00,LOC_02,214,47
2024-01-25 17:00:00,LOC_02,583,16
2024-01-25 18:00:00,LOC_02,544,26
2024-01-25 19:00:00,LOC_02,558,24
2024-01-25 20:00:00,LOC_02,227,52
2024-01-25 21:00:00,LOC_02,222,47
2024-01-25 22:00:00,LOC_02,192,51
2024-01-25 23:00:00,LOC_02,224,46
2024-01-26 00:00:00,LOC_02,48,61
2024-01-26 01:00:00,LOC_02,109,72
2024-01-26 02:00:00,LOC_02,101,68
2024-01-26 03:00:00,LOC_02,101,67
2024-01-26 04:00:00,LOC_02,29,67
2024-01-26 05:00:00,LOC_02,70,67
2024-01-26 06:00:00,LOC_02,171,47
2024-01-26 07:00:00,LOC_02,492,20
2024-01-26 08:00:00,LOC_02,460,20
2024-01-26 09:00:00,LOC_02,507,28
2024-01-26 10:00:00,LOC_02,185,55
2024-01-26 11:00:00,LOC_02,215,57
2024-01-26 12:00:00,LOC_02,373,34
2024-01-26 13:00:00,LOC_02,306,32
2024-01-26 14:00:00,LOC_02,248,51
2024-01-26 15:00:00,LOC_02,250,54
2024-01-26 16:00:00,LOC_02,395,23
2024-01-26 17:00:00,LOC_02,544,23
2024-01-26 18:00:00,LOC_02,535,20
2024-01-26 19:00:00,LOC_02,604,23
2024-01-26 20:00:00,LOC_02,247,50
2024-01-26 21:00:00,LOC_02,216,53
2024-01-26 22:00:00,LOC_02,255,58
2024-01-26 23:00:00,LOC_02,207,48
2024-01-27 00:00:00,LOC_02,17,80
2024-01-27 01:00:00,LOC_02,103,38
2024-01-27 02:00:00,LOC_02,37,78
2024-01-27 03:00:00,LOC_02,85,38
2024-01-27 04:00:00,LOC_02,15,75
2024-01-27 05:00:00,LOC_02,86,76
2024-01-27 06:00:00,LOC_02,117,65
2024-01-27 07:00:00,LOC_02,318,27
2024-01-27 08:00:00,LOC_02,518,28
2024-01-27 09:00:00,LOC_02,265,33
2024-01-27 10:00:00,LOC_02,123,66
2024-01-27 11:00:00,LOC_02,146,53
2024-01-27 12:00:00,LOC_02,211,44
2024-01-27 13:00:00,LOC_02,164,50
2024-01-27 14:00:00,LOC_02,168,57
2024-01-27 15:00:00,LOC_02,133,55
2024-01-27 16:00:00,LOC_02,114,54
2024-01-27 17:00:00,LOC_02,595,8
2024-01-27 18:00:00,LOC_02,359,21
2024-01-27 19:00:00,LOC_02,367,17
2024-01-27 20:00:00,LOC_02,152,64
2024-01-27 21:00:00,LOC_02,121,65
2024-01-27 22:00:00,LOC_02,154,59
2024-01-27 23:00:00,LOC_02,130,60
2024-01-28 00:00:00,LOC_02,77,69
2024-01-28 01:00:00,LOC_02,52,71
2024-01-28 02:00:00,LOC_02,20,80
2024-01-28 03:00:00,LOC_02,74,78
2024-01-28 04:00:00,LOC_02,90,76
2024-01-28 05:00:00,LOC_02,10,75
2024-01-28 06:00:00,LOC_02,89,58
2024-01-28 07:00:00,LOC_02,301,29
2024-01-28 08:00:00,LOC_02,313,31
2024-01-28 09:00:00,LOC_02,302,22
2024-01-28 10:00:00,LOC_02,172,55
2024-01-28 11:00:00,LOC_02,97,60
2024-01-28 12:00:00,LOC_02,243,45
2024-01-28 13:00:00,LOC_02,165,45
2024-01-28 14:00:00,LOC_02,152,43
2024-01-28 15:00:00,LOC_02,160,62
2024-01-28 16:00:00,LOC_02,124,61
2024-01-28 17:00:00,LOC_02,353,18
2024-01-28 18:00:00,LOC_02,373,22
2024-01-28 19:00:00,LOC_02,299,26
2024-01-28 20:00:00,LOC_02,121,64
2024-01-28 21:00:00,LOC_02,112,57
2024-01-28 22:00:00,LOC_02,124,65
2024-01-28 23:00:00,LOC_02,142,55
2024-01-29 00:00:00,LOC_02,68,69
2024-01-29 01:00:00,LOC_02,61,64
2024-01-29 02:00:00,LOC_02,108,66
2024-01-29 03:00:00,LOC_02,87,69
2024-01-29 04:00:00,LOC_02,41,69
2024-01-29 05:00:00,LOC_02,81,68
2024-01-29 06:00:00,LOC_02,195,51
2024-01-29 07:00:00,LOC_02,453,28
2024-01-29 08:00:00,LOC_02,787,18
2024-01-29 09:00:00,LOC_02,480,28
2024-01-29 10:00:00,LOC_02,207,47
2024-01-29 11:00:00,LOC_02,246,58
2024-01-29 12:00:00,LOC_02,324,33
2024-01-29 13:00:00,LOC_02,331,42
2024-01-29 14:00:00,LOC_02,185,53
2024-01-29 15:00:00,LOC_02,228,53
2024-01-29 16:00:00,LOC_02,238,48
2024-01-29 17:00:00,LOC_02,592,22
2024-01-29 18:00:00,LOC_02,581,25
2024-01-29 19:00:00,LOC_02,555,26
2024-01-29 20:00:00,LOC_02,301,39
2024-01-29 21:00:00,LOC_02,232,46
2024-01-29 22:00:00,LOC_02,185,55
2024-01-29 23:00:00,LOC_02,238,37
2024-01-30 00:00:00,LOC_02,110,60
2024-01-30 01:00:00,LOC_02,75,71
2024-01-30 02:00:00,LOC_02,80,71
2024-01-30 03:00:00,LOC_02,57,69
2024-01-30 04:00:00,LOC_02,107,61
2024-01-30 05:00:00,LOC_02,115,68
2024-01-30 06:00:00,LOC_02,197,49
2024-01-30 07:00:00,LOC_02,461,26
2024-01-30 08:00:00,LOC_02,477,30
2024-01-30 09:00:00,LOC_02,480,19
2024-01-30 10:00:00,LOC_02,252,51
2024-01-30 11:00:00,LOC_02,235,46
2024-01-30 12:00:00,LOC_02,341,43
2024-01-30 13:00:00,LOC_02,332,36
2024-01-30 14:00:00,LOC_02,174,48
2024-01-30 15:00:00,LOC_02,171,56
2024-01-30 16:00:00,LOC_02,206,47
2024-01-30 17:00:00,LOC_02,582,14
2024-01-30 18:00:00,LOC_02,530,15
2024-01-30 19:00:00,LOC_02,598,24
2024-01-30 20:00:00,LOC_02,214,54
2024-01-30 21:00:00,LOC_02,221,53
2024-01-30 22:00:00,LOC_02,214,47
2024-01-30 23:00:00,LOC_02,171,58
2024-01-31 00:00:00,LOC_02,81,66
2024-01-31 01:00:00,LOC_02,31,62
2024-01-31 02:00:00,LOC_02,53,72
2024-01-31 03:00:00,LOC_02,45,72
2024-01-31 04:00:00,LOC_02,37,64
2024-01-31 05:00:00,LOC_02,88,64
2024-01-31 06:00:00,LOC_02,170,53
2024-01-31 07:00:00,LOC_02,512,30
2024-01-31 08:00:00,LOC_02,469,19
2024-01-31 09:00:00,LOC_02,530,31
2024-01-31 10:00:00,LOC_02,206,56
2024-01-31 11:00:00,LOC_02,201,57
2024-01-31 12:00:00,LOC_02,293,42
2024-01-31 13:00:00,LOC_02,373,40
2024-01-31 14:00:00,LOC_02,214,51
2024-01-31 15:00:00,LOC_02,188,46
2024-01-31 16:00:00,LOC_02,200,47
2024-01-31 17:00:00,LOC_02,520,14
2024-01-31 18:00:00,LOC_02,953,11
2024-01-31 19:00:00,LOC_02,544,19
2024-01-31 20:00:00,LOC_02,206,52
2024-01-31 21:00:00,LOC_02,230,32
2024-01-31 22:00:00,LOC_02,212,46
2024-01-31 23:00:00,LOC_02,229,48
2024-02-01 00:00:00,LOC_02,37,64
2024-02-01 01:00:00,LOC_02,60,67
2024-02-01 02:00:00,LOC_02,36,66
2024-02-01 03:00:00,LOC_02,90,62
2024-02-01 04:00:00,LOC_02,35,69
2024-02-01 05:00:00,LOC_02,32,64
2024-02-01 06:00:00,LOC_02,240,31
2024-02-01 07:00:00,LOC_02,508,27
2024-02-01 08:00:00,LOC_02,530,23
2024-02-01 09:00:00,LOC_02,460,30
2024-02-01 10:00:00,LOC_02,187,52
2024-02-01 11:00:00,LOC_02,213,53
2024-02-01 12:00:00,LOC_02,546,21
2024-02-01 13:00:00,LOC_02,455,22
2024-02-01 14:00:00,LOC_02,251,51
2024-02-01 15:00:00,LOC_02,224,54
2024-02-01 16:00:00,LOC_02,196,55
2024-02-01 17:00:00,LOC_02,579,26
2024-02-01 18:00:00,LOC_02,597,14
2024-02-01 19:00:00,LOC_02,567,27
2024-02-01 20:00:00,LOC_02,226,58
2024-02-01 21:00:00,LOC_02,205,49
2024-02-01 22:00:00,LOC_02,302,47
2024-02-01 23:00:00,LOC_02,217,48
2024-02-02 00:00:00,LOC_02,64,68
2024-02-02 01:00:00,LOC_02,94,60
2024-02-02 02:00:00,LOC_02,67,68
2024-02-02 03:00:00,LOC_02,86,64
2024-02-02 04:00:00,LOC_02,31,71
2024-02-02 05:00:00,LOC_02,49,59
