timestamp,location_id,vehicle_count,avg_speed_kmh
2024-01-26 05:00:00,LOC_01,52,64
2024-01-26 06:00:00,LOC_01,200,51
2024-01-26 07:00:00,LOC_01,429,19
2024-01-26 08:00:00,LOC_01,430,18
2024-01-26 09:00:00,LOC_01,463,20
2024-01-26 10:00:00,LOC_01,362,19
2024-01-26 11:00:00,LOC_01,193,57
2024-01-26 12:00:00,LOC_01,300,36
2024-01-26 13:00:00,LOC_01,291,39
2024-01-26 14:00:00,LOC_01,195,50
2024-01-26 15:00:00,LOC_01,362,33
2024-01-26 16:00:00,LOC_01,234,52
2024-01-26 17:00:00,LOC_01,532,15
2024-01-26 18:00:00,LOC_01,519,23
2024-01-26 19:00:00,LOC_01,511,21
2024-01-26 20:00:00,LOC_01,196,51
2024-01-26 21:00:00,LOC_01,176,55
2024-01-26 22:00:00,LOC_01,166,53
2024-01-26 23:00:00,LOC_01,192,51
2024-01-27 00:00:00,LOC_01,38,74
2024-01-27 01:00:00,LOC_01,46,76
2024-01-27 02:00:00,LOC_01,91,58
2024-01-27 03:00:00,LOC_01,32,80
2024-01-27 04:00:00,LOC_01,10,80
2024-01-27 05:00:00,LOC_01,72,70
2024-01-27 06:00:00,LOC_01,139,59
2024-01-27 07:00:00,LOC_01,275,29
2024-01-27 08:00:00,LOC_01,286,33
2024-01-27 09:00:00,LOC_01,282,26
2024-01-27 10:00:00,LOC_01,115,58
2024-01-27 11:00:00,LOC_01,133,57
2024-01-27 12:00:00,LOC_01,189,48
2024-01-27 13:00:00,LOC_01,141,43
2024-01-27 14:00:00,LOC_01,120,55
2024-01-27 15:00:00,LOC_01,125,65
2024-01-27 16:00:00,LOC_01,103,55
2024-01-27 17:00:00,LOC_01,325,19
2024-01-27 18:00:00,LOC_01,614,20
2024-01-27 19:00:00,LOC_01,324,23
2024-01-27 20:00:00,LOC_01,143,28
2024-01-27 21:00:00,LOC_01,74,54
2024-01-27 22:00:00,LOC_01,121,61
2024-01-27 23:00:00,LOC_01,74,65
2024-01-28 00:00:00,LOC_01,59,72
2024-01-28 01:00:00,LOC_01,63,79
2024-01-28 02:00:00,LOC_01,47,72
2024-01-28 03:00:00,LOC_01,25,80
2024-01-28 04:00:00,LOC_01,43,68
2024-01-28 05:00:00,LOC_01,58,71
2024-01-28 06:00:00,LOC_01,89,62
2024-01-28 07:00:00,LOC_01,309,27
2024-01-28 08:00:00,LOC_01,247,30
2024-01-28 09:00:00,LOC_01,478,17
2024-01-28 10:00:00,LOC_01,83,62
2024-01-28 11:00:00,LOC_01,74,60
2024-01-28 12:00:00,LOC_01,140,44
2024-01-28 13:00:00,LOC_01,138,37
2024-01-28 14:00:00,LOC_01,105,63
2024-01-28 15:00:00,LOC_01,85,54
2024-01-28 16:00:00,LOC_01,106,53
2024-01-28 17:00:00,LOC_01,305,21
2024-01-28 18:00:00,LOC_01,327,17
2024-01-28 19:00:00,LOC_01,305,28
2024-01-28 20:00:00,LOC_01,112,48
2024-01-28 21:00:00,LOC_01,133,36
2024-01-28 22:00:00,LOC_01,81,65
2024-01-28 23:00:00,LOC_01,163,66
2024-01-22 00:00:00,LOC_02,29,62
2024-01-22 01:00:00,LOC_02,193,58
2024-01-22 02:00:00,LOC_02,111,63
2024-01-22 03:00:00,LOC_02,58,68
2024-01-22 04:00:00,LOC_02,46,61
2024-01-22 05:00:00,LOC_02,58,60
2024-01-22 06:00:00,LOC_02,174,52
2024-01-22 07:00:00,LOC_02,443,29
2024-01-22 08:00:00,LOC_02,419,24
2024-01-22 09:00:00,LOC_02,436,18
2024-01-22 10:00:00,LOC_02,234,54
2024-01-22 11:00:00,LOC_02,209,48
2024-01-22 12:00:00,LOC_02,269,44
2024-01-22 13:00:00,LOC_02,333,40
2024-01-22 14:00:00,LOC_02,228,49
2024-01-22 15:00:00,LOC_02,166,50
2024-01-22 16:00:00,LOC_02,162,54
2024-01-22 17:00:00,LOC_02,554,17
2024-01-22 18:00:00,LOC_02,485,22
2024-01-22 19:00:00,LOC_02,522,23
2024-01-22 20:00:00,LOC_02,164,55
2024-01-22 21:00:00,LOC_02,237,58
2024-01-22 22:00:00,LOC_02,168,57
2024-01-22 23:00:00,LOC_02,208,57
2024-01-23 00:00:00,LOC_02,29,72
2024-01-23 01:00:00,LOC_02,64,67
2024-01-23 02:00:00,LOC_02,88,63
2024-01-23 03:00:00,LOC_02,60,61
2024-01-23 04:00:00,LOC_02,87,64
2024-01-23 05:00:00,LOC_02,93,67
2024-01-23 06:00:00,LOC_02,186,51
2024-01-23 07:00:00,LOC_02,425,30
2024-01-23 08:00:00,LOC_02,445,28
2024-01-23 09:00:00,LOC_02,425,24
2024-01-23 10:00:00,LOC_02,195,58
2024-01-23 11:00:00,LOC_02,208,49
2024-01-23 12:00:00,LOC_02,318,40
2024-01-23 13:00:00,LOC_02,260,44
2024-01-23 14:00:00,LOC_02,213,57
2024-01-23 15:00:00,LOC_02,206,46
2024-01-23 16:00:00,LOC_02,242,26
2024-01-23 17:00:00,LOC_02,834,19
2024-01-23 18:00:00,LOC_02,490,19
2024-01-23 19:00:00,LOC_02,505,16
2024-01-23 20:00:00,LOC_02,207,47
2024-01-23 21:00:00,LOC_02,199,59
2024-01-23 22:00:00,LOC_02,151,50
2024-01-23 23:00:00,LOC_02,191,38
2024-01-24 00:00:00,LOC_02,34,68
2024-01-24 01:00:00,LOC_02,94,64
2024-01-24 02:00:00,LOC_02,50,63
2024-01-24 03:00:00,LOC_02,58,68
2024-01-24 04:00:00,LOC_02,82,60
2024-01-24 05:00:00,LOC_02,63,62
2024-01-24 06:00:00,LOC_02,213,46
2024-01-24 07:00:00,LOC_02,490,30
2024-01-24 08:00:00,LOC_02,435,30
2024-01-24 09:00:00,LOC_02,412,19
2024-01-24 10:00:00,LOC_02,219,54
2024-01-24 11:00:00,LOC_02,206,59
2024-01-24 12:00:00,LOC_02,262,38
2024-01-24 13:00:00,LOC_02,322,33
2024-01-24 14:00:00,LOC_02,199,56
2024-01-24 15:00:00,LOC_02,213,54
2024-01-24 16:00:00,LOC_02,177,46
2024-01-24 17:00:00,LOC_02,570,12
2024-01-24 18:00:00,LOC_02,475,25
2024-01-24 19:00:00,LOC_02,474,19
2024-01-24 20:00:00,LOC_02,173,50
2024-01-24 21:00:00,LOC_02,224,55
2024-01-24 22:00:00,LOC_02,235,59
2024-01-24 23:00:00,LOC_02,151,48
2024-01-25 00:00:00,LOC_02,26,72
2024-01-25 01:00:00,LOC_02,54,60
2024-01-25 02:00:00,LOC_02,94,65
2024-01-25 03:00:00,LOC_02,56,64
2024-01-25 04:00:00,LOC_02,72,70
2024-01-25 05:00:00,LOC_02,27,72
2024-01-25 06:00:00,LOC_02,207,46
2024-01-25 07:00:00,LOC_02,453,24
2024-01-25 08:00:00,LOC_02,491,31
2024-01-25 09:00:00,LOC_02,457,24
2024-01-25 10:00:00,LOC_02,188,47
2024-01-25 11:00:00,LOC_02,180,56
2024-01-25 12:00:00,LOC_02,309,40
2024-01-25 13:00:00,LOC_02,345,43
2024-01-25 14:00:00,LOC_02,201,46
2024-01-25 15:00:00,LOC_02,154,55
2024-01-25 16:00:00,LOC_02,224,46
2024-01-25 17:00:00,LOC_02,557,18
2024-01-25 18:00:00,LOC_02,522,15
2024-01-25 19:00:00,LOC_02,689,14
2024-01-25 20:00:00,LOC_02,173,52
2024-01-25 21:00:00,LOC_02,225,51
2024-01-25 22:00:00,LOC_02,154,53
2024-01-25 23:00:00,LOC_02,175,48
2024-01-26 00:00:00,LOC_02,49,71
2024-01-26 01:00:00,LOC_02,83,68
2024-01-26 02:00:00,LOC_02,43,63
2024-01-26 03:00:00,LOC_02,109,59
2024-01-26 04:00:00,LOC_02,92,59
2024-01-26 05:00:00,LOC_02,34,68
2024-01-26 06:00:00,LOC_02,199,59
2024-01-26 07:00:00,LOC_02,433,26
2024-01-26 08:00:00,LOC_02,453,26
2024-01-26 09:00:00,LOC_02,462,31
2024-01-26 10:00:00,LOC_02,259,40
2024-01-26 11:00:00,LOC_02,186,46
2024-01-26 12:00:00,LOC_02,309,39
2024-01-26 13:00:00,LOC_02,347,43
2024-01-26 14:00:00,LOC_02,238,47
2024-01-26 15:00:00,LOC_02,164,56
2024-01-26 16:00:00,LOC_02,157,48
2024-01-26 17:00:00,LOC_02,487,23
2024-01-26 18:00:00,LOC_02,484,22
2024-01-26 19:00:00,LOC_02,497,23
2024-01-26 20:00:00,LOC_02,167,52
2024-01-26 21:00:00,LOC_02,194,54
2024-01-26 22:00:00,LOC_02,234,54
2024-01-26 23:00:00,LOC_02,217,54
2024-01-27 00:00:00,LOC_02,82,69
2024-01-27 01:00:00,LOC_02,36,68
2024-01-27 02:00:00,LOC_02,38,76
2024-01-27 03:00:00,LOC_02,48,77
2024-01-27 04:00:00,LOC_02,55,75
2024-01-27 05:00:00,LOC_02,66,72
2024-01-27 06:00:00,LOC_02,126,58
2024-01-27 07:00:00,LOC_02,297,27
2024-01-27 08:00:00,LOC_02,302,34
2024-01-27 09:00:00,LOC_02,251,27
2024-01-27 10:00:00,LOC_02,113,22
2024-01-27 11:00:00,LOC_02,109,60
2024-01-27 12:00:00,LOC_02,203,40
2024-01-27 13:00:00,LOC_02,141,42
2024-01-27 14:00:00,LOC_02,124,66
2024-01-27 15:00:00,LOC_02,152,63
2024-01-27 16:00:00,LOC_02,124,65
2024-01-27 17:00:00,LOC_02,335,26
2024-01-27 18:00:00,LOC_02,284,20
2024-01-27 19:00:00,LOC_02,277,17
2024-01-27 20:00:00,LOC_02,137,58
2024-01-27 21:00:00,LOC_02,84,56
2024-01-27 22:00:00,LOC_02,76,53
2024-01-27 23:00:00,LOC_02,146,40
2024-01-28 00:00:00,LOC_02,40,69
2024-01-28 01:00:00,LOC_02,10,71
2024-01-28 02:00:00,LOC_02,69,68
2024-01-28 03:00:00,LOC_02,11,75
2024-01-28 04:00:00,LOC_02,31,80
2024-01-28 05:00:00,LOC_02,65,80
2024-01-28 06:00:00,LOC_02,123,66
2024-01-28 07:00:00,LOC_02,302,29
2024-01-28 08:00:00,LOC_02,262,21
2024-01-28 09:00:00,LOC_02,249,32
2024-01-28 10:00:00,LOC_02,145,63
2024-01-28 11:00:00,LOC_02,87,64
2024-01-28 12:00:00,LOC_02,222,41
2024-01-28 13:00:00,LOC_02,215,46
2024-01-28 14:00:00,LOC_02,162,65
2024-01-28 15:00:00,LOC_02,91,60
2024-01-28 16:00:00,LOC_02,87,55
2024-01-28 17:00:00,LOC_02,288,17
2024-01-28 18:00:00,LOC_02,455,19
2024-01-28 19:00:00,LOC_02,316,23
2024-01-28 20:00:00,LOC_02,79,55
2024-01-28 21:00:00,LOC_02,145,62
2024-01-28 22:00:00,LOC_02,88,65
2024-01-28 23:00:00,LOC_02,100,56
2024-01-22 00:00:00,LOC_03,79,59
2024-01-22 01:00:00,LOC_03,49,65
2024-01-22 02:00:00,LOC_03,90,64
2024-01-22 03:00:00,LOC_03,27,69
2024-01-22 04:00:00,LOC_03,60,71
2024-01-22 05:00:00,LOC_03,110,62
2024-01-22 06:00:00,LOC_03,179,53
2024-01-22 07:00:00,LOC_03,452,21
2024-01-22 08:00:00,LOC_03,407,28
2024-01-22 09:00:00,LOC_03,441,21
2024-01-22 10:00:00,LOC_03,177,50
2024-01-22 11:00:00,LOC_03,224,53
2024-01-22 12:00:00,LOC_03,328,38
2024-01-22 13:00:00,LOC_03,302,42
2024-01-22 14:00:00,LOC_03,163,53
2024-01-22 15:00:00,LOC_03,466,36
2024-01-22 16:00:00,LOC_03,210,56
2024-01-22 17:00:00,LOC_03,536,18
2024-01-22 18:00:00,LOC_03,540,23
2024-01-22 19:00:00,LOC_03,751,10
2024-01-22 20:00:00,LOC_03,201,58
2024-01-22 21:00:00,LOC_03,191,51
2024-01-22 22:00:00,LOC_03,151,59
2024-01-22 23:00:00,LOC_03,240,59
2024-01-23 00:00:00,LOC_03,109,67
2024-01-23 01:00:00,LOC_03,76,65
2024-01-23 02:00:00,LOC_03,37,63
2024-01-23 03:00:00,LOC_03,75,67
2024-01-23 04:00:00,LOC_03,79,63
2024-01-23 05:00:00,LOC_03,57,62
2024-01-23 06:00:00,LOC_03,225,51
2024-01-23 07:00:00,LOC_03,487,28
2024-01-23 08:00:00,LOC_03,551,19
2024-01-23 09:00:00,LOC_03,456,23
2024-01-23 10:00:00,LOC_03,221,49
2024-01-23 11:00:00,LOC_03,238,46
2024-01-23 12:00:00,LOC_03,319,42
2024-01-23 13:00:00,LOC_03,284,33
2024-01-23 14:00:00,LOC_03,221,46
2024-01-23 15:00:00,LOC_03,199,49
2024-01-23 16:00:00,LOC_03,213,58
2024-01-23 17:00:00,LOC_03,539,14
2024-01-23 18:00:00,LOC_03,555,16
2024-01-23 19:00:00,LOC_03,551,27
2024-01-23 20:00:00,LOC_03,350,34
2024-01-23 21:00:00,LOC_03,180,53
2024-01-23 22:00:00,LOC_03,151,59
2024-01-23 23:00:00,LOC_03,216,51
2024-01-24 00:00:00,LOC_03,60,61
2024-01-24 01:00:00,LOC_03,23,66
2024-01-24 02:00:00,LOC_03,25,68
2024-01-24 03:00:00,LOC_03,56,70
2024-01-24 04:00:00,LOC_03,77,70
2024-01-24 05:00:00,LOC_03,29,71
2024-01-24 06:00:00,LOC_03,207,52
2024-01-24 07:00:00,LOC_03,492,28
2024-01-24 08:00:00,LOC_03,477,23
2024-01-24 09:00:00,LOC_03,472,20
2024-01-24 10:00:00,LOC_03,158,47
2024-01-24 11:00:00,LOC_03,238,59
2024-01-24 12:00:00,LOC_03,302,42
2024-01-24 13:00:00,LOC_03,293,37
2024-01-24 14:00:00,LOC_03,368,20
2024-01-24 15:00:00,LOC_03,157,46
2024-01-24 16:00:00,LOC_03,169,58
2024-01-24 17:00:00,LOC_03,497,25
2024-01-24 18:00:00,LOC_03,469,18
2024-01-24 19:00:00,LOC_03,470,16
2024-01-24 20:00:00,LOC_03,162,49
2024-01-24 21:00:00,LOC_03,188,59
2024-01-24 22:00:00,LOC_03,203,57
2024-01-24 23:00:00,LOC_03,236,57
2024-01-25 00:00:00,LOC_03,96,72
2024-01-25 01:00:00,LOC_03,109,59
2024-01-25 02:00:00,LOC_03,103,72
2024-01-25 03:00:00,LOC_03,88,71
2024-01-25 04:00:00,LOC_03,95,64
2024-01-25 05:00:00,LOC_03,26,68
2024-01-25 06:00:00,LOC_03,387,35
2024-01-25 07:00:00,LOC_03,423,22
2024-01-25 08:00:00,LOC_03,651,9
2024-01-25 09:00:00,LOC_03,442,26
2024-01-25 10:00:00,LOC_03,226,52
2024-01-25 11:00:00,LOC_03,236,50
2024-01-25 12:00:00,LOC_03,287,37
2024-01-25 13:00:00,LOC_03,268,44
2024-01-25 14:00:00,LOC_03,221,55
2024-01-25 15:00:00,LOC_03,176,50
2024-01-25 16:00:00,LOC_03,196,47
2024-01-25 17:00:00,LOC_03,533,16
2024-01-25 18:00:00,LOC_03,494,26
2024-01-25 19:00:00,LOC_03,508,24
2024-01-25 20:00:00,LOC_03,209,52
2024-01-25 21:00:00,LOC_03,204,47
2024-01-25 22:00:00,LOC_03,174,51
2024-01-25 23:00:00,LOC_03,206,46
2024-01-26 00:00:00,LOC_03,42,61
2024-01-26 01:00:00,LOC_03,103,72
2024-01-26 02:00:00,LOC_03,95,68
2024-01-26 03:00:00,LOC_03,95,67
2024-01-26 04:00:00,LOC_03,23,67
2024-01-26 05:00:00,LOC_03,64,67
2024-01-26 06:00:00,LOC_03,153,47
2024-01-26 07:00:00,LOC_03,449,20
2024-01-26 08:00:00,LOC_03,417,20
2024-01-26 09:00:00,LOC_03,464,28
2024-01-26 10:00:00,LOC_03,167,55
2024-01-26 11:00:00,LOC_03,197,57
2024-01-26 12:00:00,LOC_03,344,34
2024-01-26 13:00:00,LOC_03,277,32
2024-01-26 14:00:00,LOC_03,230,51
2024-01-26 15:00:00,LOC_03,232,54
2024-01-26 16:00:00,LOC_03,268,33
2024-01-26 17:00:00,LOC_03,494,23
2024-01-26 18:00:00,LOC_03,485,20
2024-01-26 19:00:00,LOC_03,554,23
2024-01-26 20:00:00,LOC_03,229,50
2024-01-26 21:00:00,LOC_03,198,53
2024-01-26 22:00:00,LOC_03,237,58
2024-01-26 23:00:00,LOC_03,189,48
2024-01-27 00:00:00,LOC_03,13,80
2024-01-27 01:00:00,LOC_03,102,61
2024-01-27 02:00:00,LOC_03,33,78
2024-01-27 03:00:00,LOC_03,101,61
2024-01-27 04:00:00,LOC_03,11,75
2024-01-27 05:00:00,LOC_03,82,76
2024-01-27 06:00:00,LOC_03,106,65
2024-01-27 07:00:00,LOC_03,292,27
2024-01-27 08:00:00,LOC_03,434,14
2024-01-27 09:00:00,LOC_03,239,33
2024-01-27 10:00:00,LOC_03,112,66
2024-01-27 11:00:00,LOC_03,135,53
2024-01-27 12:00:00,LOC_03,194,44
2024-01-27 13:00:00,LOC_03,147,50
2024-01-27 14:00:00,LOC_03,157,57
2024-01-27 15:00:00,LOC_03,122,55
2024-01-27 16:00:00,LOC_03,103,54
2024-01-27 17:00:00,LOC_03,440,15
2024-01-27 18:00:00,LOC_03,329,21
2024-01-27 19:00:00,LOC_03,337,17
2024-01-27 20:00:00,LOC_03,141,64
2024-01-27 21:00:00,LOC_03,110,65
2024-01-27 22:00:00,LOC_03,143,59
2024-01-27 23:00:00,LOC_03,119,60
2024-01-28 00:00:00,LOC_03,73,69
2024-01-28 01:00:00,LOC_03,48,71
2024-01-28 02:00:00,LOC_03,16,80
2024-01-28 03:00:00,LOC_03,70,78
2024-01-28 04:00:00,LOC_03,86,76
2024-01-28 05:00:00,LOC_03,10,75
2024-01-28 06:00:00,LOC_03,78,58
2024-01-28 07:00:00,LOC_03,275,29
2024-01-28 08:00:00,LOC_03,287,31
2024-01-28 09:00:00,LOC_03,276,22
2024-01-28 10:00:00,LOC_03,161,55
2024-01-28 11:00:00,LOC_03,86,60
2024-01-28 12:00:00,LOC_03,226,45
2024-01-28 13:00:00,LOC_03,148,45
2024-01-28 14:00:00,LOC_03,167,46
2024-01-28 15:00:00,LOC_03,149,62
2024-01-28 16:00:00,LOC_03,113,61
2024-01-28 17:00:00,LOC_03,323,18
2024-01-28 18:00:00,LOC_03,343,22
2024-01-28 19:00:00,LOC_03,269,26
2024-01-28 20:00:00,LOC_03,110,64
2024-01-28 21:00:00,LOC_03,101,57
2024-01-28 22:00:00,LOC_03,113,65
2024-01-28 23:00:00,LOC_03,131,55
